name,x,y,z,vx,vy,vz,mass
body136,-5.0269748298929136,4.062856612658661,1.151996550720071,2.4045577977290016,-1.4768356257257709,1.8457951169351487,4.073892057308059
body137,-15.677385437727313,-7.470361753304363,2.194458227034048,3.044903331896278,-4.315122164703878,-1.0994167741839431,1.3310021133294536
body138,4.853732254679105,9.32935440025724,0.47616556105870983,4.197340349603526,-3.626371450362972,0.6507629363043601,2.4906810762007154
body139,-19.58582143773537,-11.184931838151238,1.728136643292842,-1.1169951155578888,-4.280995204962101,2.649357013394996,4.616886414924646
body140,-10.094649491452135,1.8958192777827756,-1.6980956450683982,1.795570559015721,3.4335804972175192,-0.5820857139851524,0.9406100245016151
body141,-8.110192564097058,26.965688634794013,-0.6373370352299487,0.6269253735653689,-0.17684006933388138,0.4273548590920475,2.7429645364608257
body142,-13.090733225766954,27.13670887281493,-1.524685592474475,4.098558516663059,3.5937852163342687,-1.3553752598915392,0.9550491119005005
body143,2.8990202719254943,11.94219263656844,7.744696675090556,-5.648299353483326,1.8374547918905666,-0.9198274566354316,0.2059331506661776
body144,-18.718154703847805,-18.030052474849292,1.7358273000653042,2.9553825642641045,-5.103595121779145,0.6207739045978149,0.2698715591435845
body145,-10.007632394649118,-11.53268326011235,1.137255775841533,5.799381134024965,0.46916914333550175,-1.787060471918809,5.052308054353765
body146,-14.503862496159751,10.51281879894888,1.2202907978873816,0.19576692789297612,-6.201678970217314,1.0560098248953413,0.6022903007458912
body147,-14.725955515799667,5.13859345508298,1.0562862702693712,-2.0535062083642037,-5.821756120411356,-0.024204097038509842,4.076533815691952
body148,-13.765956924037939,-7.73871208054334,0.32029037142802186,-6.977379820146219,1.7823320014959196,2.0417371334230987,2.0330969046167606
body149,-2.6345185064649974,18.21301036955091,0.4924851426669079,0.4246808432754012,3.3595482405750867,0.5953131147994885,2.7077729461626387
body150,-11.911286868683689,6.73739851019282,-0.6107235628236596,-4.164724008234021,4.569267391133959,-0.5617603316429157,0.552885853418909
body151,-16.905672499300305,8.281818832720134,-3.417440428014042,-5.0805371213116794,-2.1642839589140404,-2.2962346624083088,1.3760792963203143
body152,-4.7003851116798225,20.01069303704397,-0.033443039422352425,0.9946806044116367,-3.1148503318276384,0.3589307603246167,0.14240224747680322
body153,-10.135464045700893,-8.668852803571644,-0.5156854893307373,-4.460203049579318,-2.1388572061898508,-0.5558482363769577,4.036527049546812
body154,-11.070684207768828,11.215910354713504,-2.800487483203934,-0.9018155550720846,3.0647295520434654,-0.2892817105209356,2.490466091481858
body155,0.37052036815200434,5.728831788257477,-1.7070488759394002,5.941841169709573,4.392838927667642,-0.02083443045345318,4.218362276793233
body156,-2.4668365174539035,23.42747488445651,-1.3977160887941826,-5.870728387794282,2.486958793972964,-0.46364959561791,0.21798460924483
body157,-8.888030142318666,9.446929063076388,-0.1444272037961294,-3.588900149236986,1.4385864123758774,1.257986527244519,1.8887564296330905
body158,-5.434961149350166,10.386354964622807,-1.1211259481564748,-5.643571709111443,5.85873056825051,-0.16751383991201765,1.5915630675321264
body159,-5.219049713756118,6.236865557593376,-0.5825341383525574,-1.1716632991751932,4.117477685079597,1.239002379207887,0.4317061242964897
body160,1.1345899806567281,26.411518666089272,5.023835942428722,0.9602865248918893,-0.250313607900317,0.37629934589197794,3.9718009938976198
body161,-6.665768747102479,-3.0277197008534955,-0.29777688095286026,2.87997052608246,1.4228635807242074,0.2351619362625978,4.535972450059902
body162,-2.216103634718179,0.9693686186291991,-1.1888923954432342,-7.484244058415173,3.4314589741013135,-0.15917667234387534,4.353510337604883
body163,17.70296413952499,0.3386462274912674,-0.7233389963858857,0.867837519542306,2.966081491037611,-1.5597823282545846,2.910969494724616
body164,12.482255757491972,-6.968919141486784,8.547271584156746,0.06742609744298378,1.032134592717246,2.2736276557234243,4.12475431458691
body165,7.4589330006510925,-5.621737408720345,-3.1871832101536164,3.511295479862601,3.455889140431751,0.6467467887458309,3.525696329781769
body166,-7.31679310576978,4.76392440840545,-0.3660367372499371,-7.043261966729968,5.598880478581721,1.58038031888169,2.5440461921200614
body167,5.703604748123891,-4.896048202697958,-2.0107235225262676,4.232505239510516,-3.5415375009013697,0.29772035227531807,4.6260774148611885
body168,3.600253679123158,-11.2284730670074,0.8181520430451504,6.0836870430375,-0.776889792304893,1.0326371002546373,3.366563650258434
body169,2.1715581998522753,14.230838160979076,0.09856329327102115,4.37643790857329,-0.8825521819128369,-0.7973948378384227,5.087948522621738
body170,-16.38149055351144,12.5107760661414,0.5056297872935365,-5.495875293183556,1.314824969346348,1.035660482672227,1.9381059144946977
body171,-9.11890342582926,8.447011491046023,-3.569372980499111,-8.169426548399358,-1.0074615950434955,-2.2372206294139936,1.4412970364664024
body172,-7.468530742080456,15.488561333115465,-1.347092183775387,-4.695982653627795,3.3104741544701244,-3.1830179936398864,3.9322055674418417
body173,-3.033703037675897,5.63897201182329,2.7076235864921787,-1.7280631273603282,0.283067600402341,1.591645962276194,4.536061887119308
body174,-8.067639921192718,27.284856668688505,-0.5199581154871923,-1.0382242715504124,0.3864325758032218,0.0814159997200711,0.2767224820890639
body175,3.2071802219338803,0.6046721780855419,-1.8665027614877578,2.4468617281967795,4.112547707333783,0.013745834684880616,3.4951895267820783
body176,-11.691098950315261,-30.094621136832288,4.992026996528273,3.569926998156515,-3.118837223794455,-0.003404431361149568,1.9379493600962756
body177,5.285389638669713,9.879258568521532,-0.5201980933645904,2.041003860289125,0.4814226185300329,-0.7143980881479985,3.5128747765518153
body178,-18.015560139180376,-7.358962486818622,2.0104070944580745,3.1401080304266995,1.3349020915948493,-0.9739983535576177,2.4633933960926235
body179,-11.702075610858833,-7.002697615397189,0.08147845611126295,1.4599370950792672,-3.213506431603821,0.9083455010763142,4.910846290854423
body180,-4.94219932899124,-3.24869190330724,-0.2546306371072032,3.680237210298327,3.368961291437399,0.2929999493035438,4.1318141030578355
body181,7.977511341625954,7.767523775161107,1.6314355131291631,-0.624316195566087,-3.2983758899025117,-0.06506577950724785,0.8368521665115018
body182,-0.8817450739270346,17.47996924676834,1.5735304730151076,3.6202860588225034,0.5964017443036584,0.7629437468229184,0.36739969506165415
body183,-10.23256412309107,8.50765102100226,-1.391559255962445,-3.217173384184926,1.868488455303911,0.1768101190223652,1.5948391996775397
body184,1.6654544497633184,-8.361407294171148,-1.276631759113745,3.9281785476144053,-5.740902686948702,0.8942671022611265,2.2717464361238053
body185,0.28696709750287636,-10.36817326505129,1.3554704639595592,2.7766428746720018,-0.07028940751829267,1.1351580889811357,3.2280171966861655
