    0.002494    0.001244
    0.004988    0.002481
    0.007481    0.003713
    0.009975    0.004938
    0.012469    0.006157
    0.014963    0.007369
    0.017456    0.008576
    0.019950    0.009776
    0.022444    0.010970
    0.024938    0.012158
    0.027431    0.013339
    0.029925    0.014515
    0.032419    0.015684
    0.034913    0.016847
    0.037406    0.018003
    0.039900    0.019154
    0.042394    0.020298
    0.044888    0.021436
    0.047382    0.022568
    0.049875    0.023693
    0.052369    0.024813
    0.054863    0.025926
    0.057357    0.027033
    0.059850    0.028134
    0.062344    0.029228
    0.064838    0.030316
    0.067332    0.031398
    0.069825    0.032474
    0.072319    0.033544
    0.074813    0.034607
    0.077307    0.035664
    0.079800    0.036715
    0.082294    0.037760
    0.084788    0.038799
    0.087282    0.039831
    0.089776    0.040857
    0.092269    0.041877
    0.094763    0.042891
    0.097257    0.043898
    0.099751    0.044899
    0.102244    0.045894
    0.104738    0.046883
    0.107232    0.047866
    0.109726    0.048842
    0.112219    0.049812
    0.114713    0.050776
    0.117207    0.051734
    0.119701    0.052685
    0.122195    0.053630
    0.124688    0.054569
    0.127182    0.055502
    0.129676    0.056429
    0.132170    0.057349
    0.134663    0.058263
    0.137157    0.059171
    0.139651    0.060073
    0.142145    0.060968
    0.144638    0.061858
    0.147132    0.062741
    0.149626    0.063618
    0.152120    0.064488
    0.154613    0.065353
    0.157107    0.066211
    0.159601    0.067063
    0.162095    0.067908
    0.164589    0.068748
    0.167082    0.069581
    0.169576    0.070408
    0.172070    0.071229
    0.174564    0.072044
    0.177057    0.072852
    0.179551    0.073655
    0.182045    0.074451
    0.184539    0.075240
    0.187032    0.076024
    0.189526    0.076801
    0.192020    0.077572
    0.194514    0.078337
    0.197007    0.079096
    0.199501    0.079848
    0.201995    0.080595
    0.204489    0.081335
    0.206983    0.082068
    0.209476    0.082796
    0.211970    0.083517
    0.214464    0.084232
    0.216958    0.084941
    0.219451    0.085644
    0.221945    0.086341
    0.224439    0.087031
    0.226933    0.087715
    0.229426    0.088393
    0.231920    0.089064
    0.234414    0.089730
    0.236908    0.090389
    0.239401    0.091042
    0.241895    0.091689
    0.244389    0.092329
    0.246883    0.092963
    0.249377    0.093592
