    0.274314    0.109979
    0.276808    0.109544
    0.279302    0.109103
    0.281796    0.108655
    0.284289    0.108201
    0.286783    0.107741
    0.289277    0.107274
    0.291771    0.106802
    0.294264    0.106323
    0.296758    0.105838
    0.299252    0.105346
    0.301746    0.104849
    0.304239    0.104345
    0.306733    0.103835
    0.309227    0.103319
    0.311721    0.102797
    0.314214    0.102268
    0.316708    0.101733
    0.319202    0.101192
    0.321696    0.100645
    0.324190    0.100092
    0.326683    0.099532
    0.329177    0.098966
    0.331671    0.098394
    0.334165    0.097815
    0.336658    0.097231
    0.339152    0.096640
    0.341646    0.096043
    0.344140    0.095440
    0.346633    0.094830
    0.349127    0.094215
    0.351621    0.093593
    0.354115    0.092965
    0.356608    0.092331
    0.359102    0.091690
    0.361596    0.091043
    0.364090    0.090390
    0.366584    0.089731
    0.369077    0.089066
    0.371571    0.088394
    0.374065    0.087716
    0.376559    0.087032
    0.379052    0.086342
    0.381546    0.085645
    0.384040    0.084943
    0.386534    0.084234
    0.389027    0.083519
    0.391521    0.082797
    0.394015    0.082070
    0.396509    0.081336
    0.399002    0.080596
    0.401496    0.079849
    0.403990    0.079097
    0.406484    0.078338
    0.408978    0.077573
    0.411471    0.076802
    0.413965    0.076025
    0.416459    0.075241
    0.418953    0.074452
    0.421446    0.073656
    0.423940    0.072853
    0.426434    0.072045
    0.428928    0.071230
    0.431421    0.070409
    0.433915    0.069582
    0.436409    0.068749
    0.438903    0.067909
    0.441397    0.067064
    0.443890    0.066212
    0.446384    0.065353
    0.448878    0.064489
    0.451372    0.063618
    0.453865    0.062742
    0.456359    0.061858
    0.458853    0.060969
    0.461347    0.060074
    0.463840    0.059172
    0.466334    0.058264
    0.468828    0.057350
    0.471322    0.056429
    0.473815    0.055503
    0.476309    0.054570
    0.478803    0.053631
    0.481297    0.052686
    0.483791    0.051734
    0.486284    0.050777
    0.488778    0.049813
    0.491272    0.048843
    0.493766    0.047866
    0.496259    0.046884
    0.498753    0.045895
    0.501247    0.044900
    0.503741    0.043899
    0.506234    0.042891
    0.508728    0.041877
    0.511222    0.040858
    0.513716    0.039831
    0.516209    0.038799
    0.518703    0.037761
    0.521197    0.036716
    0.523691    0.035665
    0.526185    0.034608
    0.528678    0.033544
    0.531172    0.032475
    0.533666    0.031399
    0.536160    0.030317
    0.538653    0.029228
    0.541147    0.028134
    0.543641    0.027033
    0.546135    0.025926
    0.548628    0.024813
    0.551122    0.023694
    0.553616    0.022568
    0.556110    0.021436
    0.558603    0.020298
    0.561097    0.019154
    0.563591    0.018003
    0.566085    0.016847
    0.568579    0.015684
    0.571072    0.014515
    0.573566    0.013339
    0.576060    0.012158
    0.578554    0.010970
    0.581047    0.009776
    0.583541    0.008576
    0.586035    0.007369
    0.588529    0.006157
    0.591022    0.004938
    0.593516    0.003713
    0.596010    0.002481
    0.598504    0.001244
    0.600998    0.000000
    0.603491    0.000000
    0.605985    0.000000
    0.608479    0.000000
    0.610973    0.000000
    0.613466    0.000000
    0.615960    0.000000
    0.618454    0.000000
    0.620948    0.000000
    0.623441    0.000000
    0.625935    0.000000
    0.628429    0.000000
    0.630923    0.000000
    0.633416    0.000000
    0.635910    0.000000
    0.638404    0.000000
    0.640898    0.000000
    0.643392    0.000000
    0.645885    0.000000
    0.648379    0.000000
    0.650873    0.000000
    0.653367    0.000000
    0.655860    0.000000
    0.658354    0.000000
    0.660848    0.000000
    0.663342    0.000000
    0.665835    0.000000
    0.668329    0.000000
    0.670823    0.000000
    0.673317    0.000000
    0.675810    0.000000
    0.678304    0.000000
    0.680798    0.000000
    0.683292    0.000000
    0.685786    0.000000
    0.688279    0.000000
    0.690773    0.000000
    0.693267    0.000000
    0.695761    0.000000
    0.698254    0.000000
    0.700748    0.000000
    0.703242    0.000000
    0.705736    0.000000
    0.708229    0.000000
    0.710723    0.000000
    0.713217    0.000000
    0.715711    0.000000
    0.718204    0.000000
    0.720698    0.000000
    0.723192    0.000000
    0.725686    0.000000
    0.728180    0.000000
    0.730673    0.000000
    0.733167    0.000000
    0.735661    0.000000
    0.738155    0.000000
    0.740648    0.000000
    0.743142    0.000000
    0.745636    0.000000
