    0.501247    0.124996
    0.503741    0.124990
    0.506234    0.124977
    0.508728    0.124959
    0.511222    0.124934
    0.513716    0.124903
    0.516209    0.124865
    0.518703    0.124822
    0.521197    0.124772
    0.523691    0.124716
    0.526185    0.124654
    0.528678    0.124585
    0.531172    0.124511
    0.533666    0.124430
    0.536160    0.124343
    0.538653    0.124250
    0.541147    0.124150
    0.543641    0.124044
    0.546135    0.123933
    0.548628    0.123814
    0.551122    0.123690
    0.553616    0.123559
    0.556110    0.123423
    0.558603    0.123280
    0.561097    0.123130
    0.563591    0.122975
    0.566085    0.122813
    0.568579    0.122645
    0.571072    0.122471
    0.573566    0.122291
    0.576060    0.122104
    0.578554    0.121912
    0.581047    0.121713
    0.583541    0.121507
    0.586035    0.121296
    0.588529    0.121078
    0.591022    0.120854
    0.593516    0.120624
    0.596010    0.120388
    0.598504    0.120145
    0.600998    0.119897
    0.603491    0.119642
    0.605985    0.119381
    0.608479    0.119113
    0.610973    0.118840
    0.613466    0.118560
    0.615960    0.118274
    0.618454    0.117981
    0.620948    0.117683
    0.623441    0.117378
    0.625935    0.117067
    0.628429    0.116750
    0.630923    0.116427
    0.633416    0.116097
    0.635910    0.115761
    0.638404    0.115419
    0.640898    0.115071
    0.643392    0.114717
    0.645885    0.114356
    0.648379    0.113989
    0.650873    0.113616
    0.653367    0.113237
    0.655860    0.112851
    0.658354    0.112459
    0.660848    0.112061
    0.663342    0.111657
    0.665835    0.111247
    0.668329    0.110830
    0.670823    0.110407
    0.673317    0.109978
    0.675810    0.109543
    0.678304    0.109101
    0.680798    0.108653
    0.683292    0.108199
    0.685786    0.107739
    0.688279    0.107273
    0.690773    0.106800
    0.693267    0.106321
    0.695761    0.105836
    0.698254    0.105345
    0.700748    0.104847
    0.703242    0.104344
    0.705736    0.103834
    0.708229    0.103318
    0.710723    0.102795
    0.713217    0.102267
    0.715711    0.101732
    0.718204    0.101191
    0.720698    0.100644
    0.723192    0.100090
    0.725686    0.099530
    0.728180    0.098965
    0.730673    0.098392
    0.733167    0.097814
    0.735661    0.097230
    0.738155    0.096639
    0.740648    0.096042
    0.743142    0.095439
    0.745636    0.094829
    0.748130    0.094213
